Station id,Station,Lat,Lon,CoordX,CoordY
984,QUIEVRAIN,50.4168432784348,3.71590042008006,2484.43,129716.61
989,REBAIX,50.6584103436581,3.79313602079332,2656.39,130560.51
991,REMICOURT,50.6781287162582,5.32412623619413,6064.97,130629.59
992,COO,50.4051561611375,5.82477872876635,7179.61,129675.89
995,RHISNES,50.4959588582217,4.80823313344391,4916.39,129992.52
996,RIVAGE,50.4837436066252,5.5988928009612,6676.7,129949.89
997,RIXENSART,50.7122297655888,4.53164359027565,4300.59,130749.13
1005,ROESELARE,50.9605299367578,3.14805433523171,1220.18,131622.13
1009,RONET,50.461467587567,4.8306839185243,4966.37,129872.17
1013,RENAIX,50.7910781183649,3.61560312012619,2261.13,131025.84
1017,RUISBR-SAUV,51.0808483271166,4.32481239637655,3840.1,132046.84
1018,ROUX,50.4400173495834,4.39461030285345,3995.5,129797.38
1021,RUISBROEK,50.7980606621874,4.30074953489967,3786.53,131050.37
1031,ST-D-BOVESSE,50.5187608791608,4.77192426670773,4835.55,130072.12
1034,ST-GHISLAIN,50.4465596350031,3.80619036993207,2685.45,129820.19
1043,SART-BERNARD,50.4070266719819,4.95700470120369,5247.61,129682.4
1048,SCHAERBEEK,50.8882727916682,4.39793970152746,4002.91,131367.59
1056,SCHELDEWIND,50.9369491450421,3.78051338149994,2628.28,131539.02
1058,SCHELLEBELLE,51.000026031764,3.93015477927892,2961.44,131761.42
1059,SCHENDELBEKE,50.7934039780509,3.89642696436171,2886.35,131034.01
1060,SCHOONAARDE,51.0053221362605,4.01498613030573,3150.31,131780.11
1061,SCHULEN,50.9578504493652,5.23023685418279,5855.93,131612.68
1062,SCLAIGNEAUX,50.4885187812527,5.03322846917426,5417.32,129966.55
1063,SCLESSIN,50.6161840792019,5.55090729394039,6569.87,130412.68
1066,SCHELLE,51.1241190408484,4.33836481793593,3870.28,132199.86
1067,SERAING,50.6034588814124,5.49859787629605,6453.41,130368.16
1068,SERSKAMP,50.9861853143167,3.95649001293196,3020.08,131712.6
1073,SINAAI,51.13631862168,4.0529916368248,3234.93,132243.02
1076,ST-D-BOEKEL,50.869597876243,3.68189239205866,2408.71,131301.88
1079,RHODE-ST-G,50.7506660477497,4.36237756307924,3923.74,130883.96
1081,SAINT-JOB,50.788802695323,4.35239069814001,3901.5,131017.85
1082,ST-JOR-WEERT,50.8045392273261,4.65023544053742,4564.62,131073.13
1083,ST-KAT-WAVER,51.0659433973477,4.49427429320938,4217.39,131994.17
1084,ST-MARIABURG,51.2825384589613,4.37538202841007,3952.69,132761.29
1085,LIERDE,50.8189523943555,3.83513307166209,2749.89,131123.78
1087,ST-M-BODEGEM,50.8694370374157,4.20480605357787,3572.92,131301.31
1088,SINT-NIKLAAS,51.1643045428706,4.15483904419031,3461.68,132342.09
1090,SINT-TRUIDEN,50.8168721551289,5.17998677645223,5744.06,131116.47
1091,SLEIDINGE,51.1280574379909,3.66253503586378,2365.62,132213.79
1092,SOIGNIES,50.5745990667464,4.08666894103743,3309.9,130267.23
1093,SOLRE-SAMBRE,50.3130886835478,4.15827300854837,3469.32,129355.47
1097,SPA,50.4950799162129,5.84696521834665,7229.01,129989.45
1102,STATTE,50.5269494120233,5.21587622361618,5823.96,130100.72
1107,STOCKEM,49.694191945548,5.73782262779793,6986.02,127217.58
1113,SY,50.403012007322,5.52440123936524,6510.86,129668.42
1125,TAMINES,50.4360039039024,4.60784321026852,4470.24,129783.39
1128,TEMSE,51.1320866984771,4.20543770759683,3574.33,132228.05
1130,TERHAGEN,50.9020714357049,3.89881949143049,2891.68,131416.17
1131,TERNAT,50.8748858362101,4.16281242055576,3479.43,131320.48
1134,TESTELT,51.0083139013559,4.93561186456518,5199.98,131790.67
1135,THEUX,50.535400900269,5.81546854913391,7158.89,130130.24
1136,THIEU,50.470308374082,4.09540731836637,3329.36,129903.01
1139,THUIN,50.3473607455316,4.28907688092155,3760.54,129474.67
1141,THULIN,50.4212816665737,3.73613649408572,2529.48,129732.07
1144,TIELEN,51.24571848923,4.88903815535559,5096.29,132630.63
1145,TIELT,50.9909857812073,3.29762760591863,1553.19,131729.53
1146,TIENEN,50.8058839918177,4.92049333988436,5166.32,131077.86
1147,TILFF,50.5742042132419,5.58702542420418,6650.28,130265.85
1149,TILLY,50.5519148744095,4.55345390720048,4349.15,130187.94
1150,TOLLEMBEEK,50.735121385459,3.99150849966586,3098.04,130829.42
1151,TONGEREN,50.7711839300083,5.58657751660111,6649.29,130955.98
1152,TORHOUT,51.0694398007486,3.12368866419914,1165.94,132006.52
1154,TOURNAI,50.6090002028849,3.43362896541942,1855.98,130387.55
1157,TROIS-PONTS,50.3527189105216,5.88800158011943,7320.37,129493.32
1159,TROOZ,50.5734492625929,5.68582190151224,6870.24,130263.21
1160,TUBIZE,50.6872078158237,4.20247301101114,3567.73,130661.41
1161,TURNHOUT,51.2813733006378,4.91675262219972,5157.99,132757.16
1167,UCCLE-CALEV,50.7896942314003,4.33118175867291,3854.29,131020.98
1168,UCCLE-STALLE,50.8017516027928,4.32464298530051,3839.73,131063.34
1174,VELTEM,50.900339395838,4.63102418442458,4521.85,131410.07
1176,VERTRIJK,50.8375225781652,4.82645258370077,4956.95,131189.06
1177,VERVIERS-C,50.5828975707065,5.84649607886032,7227.97,130296.25
1180,VERVIERS-PAL,50.5981084949958,5.88242724414747,7307.96,130349.44
1181,VEURNE,51.0645811907037,2.71625644448558,258.83,131989.36
1182,VIANE-MOERB,50.7525823794945,3.91540347710824,2928.6,130890.68
1184,VICHTE,50.8326367438785,3.38661269292198,1751.31,131171.88
1185,VIELSALM,50.2783902265376,5.91098537054171,7371.54,129234.87
1186,VIJFHUIZEN,50.9418702742685,3.98755585280925,3089.24,131556.36
1187,V-POMMEROEUL,50.4634335160535,3.7422909689407,2543.18,129879.03
1189,VILLERS-LA-V,50.5815509200124,4.54108902340874,4321.62,130291.54
1192,VILVOORDE,50.9131368735273,4.42623185235398,4065.9,131455.14
1194,VIRTON,49.5974680974648,5.53542496840468,6535.4,126885.94
1195,VISE,50.7222052683891,5.70547476624295,6914,130784.11
1198,VIVILLE,49.6905346000491,5.76081044114495,7037.2,127205.03
1202,VOROUX,50.6419059055803,5.48371043519292,6420.26,130502.72
1206,WAARSCHOOT,51.1534843915796,3.61800722456645,2266.48,132303.78
1207,WALCOURT,50.2549986452706,4.44765148672824,4113.59,129153.62
1212,WAREGEM,50.9054477118628,3.42485605351481,1836.45,131428.06
1213,WAREMME,50.7072125811173,5.21648762586199,5825.32,130731.53
1218,WATERLOO,50.7142651837192,4.37916173030871,3961.11,130756.26
1219,WATERMAEL,50.8107369233131,4.40025315794336,4008.07,131094.91
1223,WAVRE,50.716262143593,4.60652461685223,4467.31,130763.27
1224,WEERDE,50.9832248215809,4.47013600169442,4163.65,131702.15
1226,WELKENRAEDT,50.6890615347709,5.91657081377897,7383.98,130667.91
1228,WELLE,50.901507816242,4.04886256366814,3225.73,131414.19
1229,WERVIK,50.7836893425327,3.05196777964124,1006.26,130999.89
1230,WESPEL-TILD,50.9572112429434,4.63813613894335,4537.69,131610.43
1231,ZOLDER,51.0269440371554,5.32609520605405,6069.35,131856.43
1232,WOLFSTEE,51.1707696634775,4.78901113027675,4873.59,132364.99
1234,WETTEREN,50.999485381961,3.87967463908362,2849.05,131759.52
1235,WEVELGEM,50.8131542711806,3.17529291131425,1280.83,131103.4
1238,WEZEMAAL,50.9343260077321,4.73724211825736,4758.33,131529.78
1242,WIJGMAAL,50.9210973265128,4.70486250087806,4686.24,131483.17
1244,WILDERT,51.4269466996294,4.46139378244373,4144.19,133274.77
1245,WILLEBROEK,51.0496284351491,4.36674274547385,3933.46,131936.53
1248,WONDELGEM,51.0861814337046,3.720973522792,2495.72,132065.69
1253,WICHELEN,51.0020694585121,3.97063916443498,3051.58,131768.63
1254,YVES-GOMEZEE,50.2339569161898,4.48991755952884,4207.69,129080.57
1255,YVOIR,50.3145039013237,4.88148445383305,5079.47,129360.39
1256,ZANDBERGEN,50.8078088022627,3.95184725375704,3009.74,131084.62
1260,ZAVENTEM,50.8861119890188,4.47536480189726,4175.29,131359.99
1261,ZEDELGEM,51.128733461314,3.16813996263017,1264.9,132216.18
1262,ZEEBR-DORP,51.3131402228687,3.19105897428194,1315.93,132869.97
1265,ZELE,51.0697477190663,4.04536563111881,3217.95,132007.61
1266,ZELLIK,50.8887994847303,4.272151101529,3722.86,131369.45
1270,ZICHEM,51.0026282376365,4.99233568873009,5326.27,131770.61
1272,ZINGEM,50.9044535603465,3.64022614666026,2315.95,131424.56
1274,ZOTTEGEM,50.8682200871623,3.80916957386422,2692.08,131297.03
1278,ZWIJNDRECHT,51.2442698118159,4.31180227369092,3811.14,132625.49
1348,BERINGEN,51.0555564413667,5.24457820811924,5887.86,131957.47
1350,ZONHOVEN,50.9755182873593,5.31864261424559,6052.76,131674.97
1368,HAMONT,51.2399326344588,5.48495335315305,6423.03,132610.11
1663,HAREN,50.9039208522192,4.43216270251244,4079.11,131422.68
1666,OVERPELT,51.2153532267148,5.39917518464428,6232.06,132522.95
1670,GENK,50.9636420888932,5.45327959388113,6352.51,131633.1
1723,ZEEBR-STRAND,51.3096966507224,3.19050050757796,1314.68,132857.74
1730,SINT-GILLIS,51.0182660129765,4.11755785123271,3378.68,131825.79
1744,LA LOUV-SUD,50.4642480812956,4.1918001845818,3543.97,129881.87
1761,DELTA,50.819030109404,4.40093697373242,4009.59,131124.05
1767,BOCKSTAEL,50.8736638395195,4.35929517155958,3916.88,131316.18
1768,SIMONIS,50.8641622246256,4.33267199448535,3857.6,131282.75
1839,NOORD'KEMPEN,51.2965079256421,4.52635599308848,4288.82,132810.9
1841,AUBANGE,49.5610416086384,5.79341268242051,7109.78,126761.22
1842,MESSANCY,49.6092858384319,5.82819290080091,7187.22,126926.43
1843,EVERGEM,51.1078615941742,3.69836275615632,2445.38,132142.35
1912,ARCADES,50.8120600270927,4.39777213236319,4002.54,131099.56
1973,GERMOIR,50.8304764307734,4.3800816055985,3963.16,131164.29
1979,TOUR-TAXIS,50.872438211232,4.35288151305134,3902.6,131311.87
2011,OUGREE,50.6114823145117,5.55955554948626,6589.12,130396.23
2089,ANDERLECHT,50.8649396858811,4.17250970000282,3501.02,131285.49
